Word,DPoS_VanH,Lemma_spacy,PoS_tag_spacy,Lemma,PoS_tag,idx
unhidden,,unhidden,PROPN,unhidden,PROPN,99633
unhide,,unhide,ADV,unhide,ADV,99634
unhindered,adjective,unhindered,ADJ,unhindered,ADJ,99635
unhinge,verb,unhinge,ADJ,unhinge,ADJ,99636
unhinged,verb,unhinge,VERB,unhinge,VERB,99637
unhinges,,unhinge,NOUN,unhinge,NOUN,99638
unhinging,,unhinge,VERB,unhinge,VERB,99639
unhip,noun,unhip,NOUN,unhip,NOUN,99640
unhistorical,adjective,unhistorical,ADJ,unhistorical,ADJ,99641
unhitch,verb,unhitch,VERB,unhitch,VERB,99642
unhitched,verb,unhitch,VERB,unhitch,VERB,99643
unhittable,,unhittable,ADJ,unhittable,ADJ,99644
unholiness,,unholiness,ADJ,unholiness,ADJ,99645
unholy,adjective,unholy,ADJ,unholy,ADJ,99646
unhook,verb,unhook,NOUN,unhook,NOUN,99647
unhooked,verb,unhooked,ADJ,unhooked,ADJ,99648
unhooking,verb,unhook,VERB,unhook,VERB,99649
unhooks,verb,unhook,NOUN,unhook,NOUN,99650
unhopeful,,unhopeful,ADJ,unhopeful,ADJ,99651
unhopefully,,unhopefully,ADV,unhopefully,ADV,99652
unhorse,,unhorse,VERB,unhorse,VERB,99653
unhorsed,verb,unhorse,VERB,unhorse,VERB,99654
unhorses,,unhorse,NOUN,unhorse,NOUN,99655
unhorsing,,unhorse,VERB,unhorse,VERB,99656
unhurried,adjective,unhurried,ADJ,unhurried,ADJ,99657
unhurriedly,,unhurriedly,ADV,unhurriedly,ADV,99658
unhurriedness,,unhurriedness,NOUN,unhurriedness,NOUN,99659
unhurt,adjective,unhurt,ADJ,unhurt,ADJ,99660
unhygienic,adjective,unhygienic,ADJ,unhygienic,ADJ,99661
unhyphenated,,unhyphenate,VERB,unhyphenate,VERB,99662
uniaxial,,uniaxial,ADJ,uniaxial,ADJ,99663
unicameral,adjective,unicameral,ADJ,unicameral,ADJ,99664
unicast,,unicast,VERB,unicast,VERB,99665
UNICEF,,unicef,NOUN,unicef,NOUN,99666
unicellular,adjective,unicellular,ADJ,unicellular,ADJ,99667
unicity,,unicity,NOUN,unicity,NOUN,99668
unicode,,unicode,ADJ,unicode,ADJ,99669
UNICONER,,UNICONER,PROPN,UNICONER,PROPN,99670
unicorn,noun,unicorn,NOUN,unicorn,NOUN,99671
unicorns,noun,unicorn,NOUN,unicorn,NOUN,99672
unicycle,noun,unicycle,NOUN,unicycle,NOUN,99673
unicyclist,noun,unicyclist,NOUN,unicyclist,NOUN,99674
unidentifiable,adjective,unidentifiable,ADJ,unidentifiable,ADJ,99675
unidentifiably,,unidentifiably,ADV,unidentifiably,ADV,99676
unidentified,adjective,unidentified,ADJ,unidentified,ADJ,99677
unidimensional,,unidimensional,ADJ,unidimensional,ADJ,99678
unidiomatic,,unidiomatic,ADJ,unidiomatic,ADJ,99679
unidirectional,,unidirectional,ADJ,unidirectional,ADJ,99680
unification,noun,unification,NOUN,unification,NOUN,99681
unifications,,unification,NOUN,unification,NOUN,99682
unified,verb,unify,VERB,unify,VERB,99683
unifier,noun,unifier,ADJ,unifier,ADJ,99684
unifies,verb,unifie,NOUN,unifie,NOUN,99685
UNIFIL,,UNIFIL,PROPN,UNIFIL,PROPN,99686
uniform,noun,uniform,NOUN,uniform,NOUN,99687
uniformed,adjective,uniform,VERB,uniform,VERB,99688
uniformitarian,,uniformitarian,NOUN,uniformitarian,NOUN,99689
uniformity,noun,uniformity,NOUN,uniformity,NOUN,99690
uniformly,adverb,uniformly,ADV,uniformly,ADV,99691
uniforms,noun,uniform,NOUN,uniform,NOUN,99692
unify,verb,unify,VERB,unify,VERB,99693
unifying,adjective,unify,VERB,unify,VERB,99694
unilateral,adjective,unilateral,NOUN,unilateral,NOUN,99695
unilateralism,noun,unilateralism,NOUN,unilateralism,NOUN,99696
unilateralist,adjective,unilateralist,NOUN,unilateralist,NOUN,99697
unilaterally,adverb,unilaterally,ADV,unilaterally,ADV,99698
unilingual,,unilingual,ADJ,unilingual,ADJ,99699
unimaginable,adjective,unimaginable,ADJ,unimaginable,ADJ,99700
unimaginably,adverb,unimaginably,ADV,unimaginably,ADV,99701
unimaginative,adjective,unimaginative,ADJ,unimaginative,ADJ,99702
unimaginatively,adverb,unimaginatively,ADV,unimaginatively,ADV,99703
unimaginativeness,,unimaginativeness,NOUN,unimaginativeness,NOUN,99704
unimagined,adjective,unimagined,ADJ,unimagined,ADJ,99705
unimpaired,adjective,unimpaire,VERB,unimpaire,VERB,99706
unimpassioned,,unimpassione,VERB,unimpassione,VERB,99707
unimpeachable,adjective,unimpeachable,ADJ,unimpeachable,ADJ,99708
unimpeachably,adverb,unimpeachably,ADV,unimpeachably,ADV,99709
unimpeded,adjective,unimpede,VERB,unimpede,VERB,99710
unimportance,noun,unimportance,NOUN,unimportance,NOUN,99711
unimportant,adjective,unimportant,ADJ,unimportant,ADJ,99712
unimportantly,,unimportantly,ADV,unimportantly,ADV,99713
unimposing,,unimpose,VERB,unimpose,VERB,99714
unimpressed,adjective,unimpressed,ADJ,unimpressed,ADJ,99715
unimpressionable,,unimpressionable,ADJ,unimpressionable,ADJ,99716
unimpressive,adjective,unimpressive,ADJ,unimpressive,ADJ,99717
unimpressively,,unimpressively,ADJ,unimpressively,ADJ,99718
unimproved,adjective,unimproved,ADJ,unimproved,ADJ,99719
unincorporated,adjective,unincorporate,VERB,unincorporate,VERB,99720
unindicted,,unindicted,ADJ,unindicted,ADJ,99721
unindustrialized,,unindustrialize,VERB,unindustrialize,VERB,99722
uninfected,adjective,uninfecte,VERB,uninfecte,VERB,99723
uninflammable,,uninflammable,ADJ,uninflammable,ADJ,99724
uninflected,,uninflecte,VERB,uninflecte,VERB,99725
uninfluenced,,uninfluence,VERB,uninfluence,VERB,99726
uninformed,adjective,uninforme,VERB,uninforme,VERB,99727
uninfringeable,,uninfringeable,ADJ,uninfringeable,ADJ,99728
uninhabitable,adjective,uninhabitable,ADJ,uninhabitable,ADJ,99729
uninhabited,adjective,uninhabited,ADJ,uninhabited,ADJ,99730
uninhibited,adjective,uninhibite,VERB,uninhibite,VERB,99731
uninhibitedly,,uninhibitedly,ADV,uninhibitedly,ADV,99732
uninitiate,,uninitiate,PROPN,uninitiate,PROPN,99733
uninitiated,adjective,uninitiated,ADJ,uninitiated,ADJ,99734
uninjectable,,uninjectable,ADJ,uninjectable,ADJ,99735
uninjured,adjective,uninjured,ADJ,uninjured,ADJ,99736
uninominal,,uninominal,ADJ,uninominal,ADJ,99737
uninspected,,uninspecte,VERB,uninspecte,VERB,99738
uninspired,adjective,uninspired,ADJ,uninspired,ADJ,99739
uninspiring,adjective,uninspire,VERB,uninspire,VERB,99740
uninstall,verb,uninstall,ADJ,uninstall,ADJ,99741
uninstalled,,uninstalle,VERB,uninstalle,VERB,99742
uninstructed,,uninstructe,VERB,uninstructe,VERB,99743
uninsurable,adjective,uninsurable,ADJ,uninsurable,ADJ,99744
uninsured,adjective,uninsured,ADJ,uninsured,ADJ,99745
unintelligence,,unintelligence,NOUN,unintelligence,NOUN,99746
unintelligent,adjective,unintelligent,NOUN,unintelligent,NOUN,99747
unintelligently,,unintelligently,ADV,unintelligently,ADV,99748
unintelligibility,,unintelligibility,NOUN,unintelligibility,NOUN,99749
unintelligible,adjective,unintelligible,ADJ,unintelligible,ADJ,99750
unintelligibly,,unintelligibly,ADV,unintelligibly,ADV,99751
unintended,adjective,unintende,VERB,unintende,VERB,99752
unintentional,adjective,unintentional,ADJ,unintentional,ADJ,99753
unintentionally,adverb,unintentionally,ADV,unintentionally,ADV,99754
uninterested,adjective,uninterested,ADJ,uninterested,ADJ,99755
uninterestedly,,uninterestedly,ADV,uninterestedly,ADV,99756
uninteresting,adjective,unintereste,VERB,unintereste,VERB,99757
uninterestingly,,uninterestingly,ADV,uninterestingly,ADV,99758
uninterrupted,adjective,uninterrupted,ADJ,uninterrupted,ADJ,99759
uninterruptedly,,uninterruptedly,ADV,uninterruptedly,ADV,99760
uninterruptible,,uninterruptible,ADJ,uninterruptible,ADJ,99761
unintuitive,,unintuitive,ADJ,unintuitive,ADJ,99762
uninventive,,uninventive,ADJ,uninventive,ADJ,99763
uninvestigated,adjective,uninvestigated,VERB,uninvestigated,VERB,99764
uninvited,adjective,uninvited,ADJ,uninvited,ADJ,99765
uninviting,adjective,uninvite,VERB,uninvite,VERB,99766
uninvolved,adjective,uninvolved,ADJ,uninvolved,ADJ,99767
union,name,union,NOUN,union,NOUN,99768
union's,,union's,ADV,union's,ADV,99769
unionism,name,unionism,PROPN,unionism,PROPN,99770
Unionism,,unionism,NOUN,unionism,NOUN,99771
unionist,name,unionist,ADJ,unionist,ADJ,99772
Unionists,,unionist,NOUN,unionist,NOUN,99773
unionization,,unionization,NOUN,unionization,NOUN,99774
unionize,,unionize,VERB,unionize,VERB,99775
unionized,,unionize,VERB,unionize,VERB,99776
unionizes,,unionize,VERB,unionize,VERB,99777
unionizing,,unionize,VERB,unionize,VERB,99778
unions,noun,union,NOUN,union,NOUN,99779
unipolar,,unipolar,ADJ,unipolar,ADJ,99780
unique,adjective,unique,ADJ,unique,ADJ,99781
uniquely,adverb,uniquely,ADV,uniquely,ADV,99782
uniqueness,noun,uniqueness,VERB,uniqueness,VERB,99783
unisex,noun,unisex,NOUN,unisex,NOUN,99784
unisexual,,unisexual,ADJ,unisexual,ADJ,99785
unison,name,unison,NOUN,unison,NOUN,99786
unisonant,,unisonant,ADJ,unisonant,ADJ,99787
unisonous,,unisonous,ADJ,unisonous,ADJ,99788
unissued,,unissue,VERB,unissue,VERB,99789
unit,noun,unit,NOUN,unit,NOUN,99790
unitarian,adjective,unitarian,PROPN,unitarian,PROPN,99791
Unitarian,,unitarian,ADJ,unitarian,ADJ,99792
unitarianism,,unitarianism,NOUN,unitarianism,NOUN,99793
Unitarianism,,unitarianism,NOUN,unitarianism,NOUN,99794
Unitarians,,unitarian,NOUN,unitarian,NOUN,99795
unitarily,,unitarily,ADV,unitarily,ADV,99796
unitary,adjective,unitary,ADJ,unitary,ADJ,99797
unite,verb,unite,VERB,unite,VERB,99798
united,name,united,PROPN,united,PROPN,99799
unitedly,,unitedly,ADV,unitedly,ADV,99800
unites,verb,unite,VERB,unite,VERB,99801
unities,verb,unity,NOUN,unity,NOUN,99802
uniting,verb,unite,VERB,unite,VERB,99803
unitize,,unitize,VERB,unitize,VERB,99804
unitized,,unitized,ADJ,unitized,ADJ,99805
units,noun,unit,NOUN,unit,NOUN,99806
unity,noun,unity,NOUN,unity,NOUN,99807
univalent,,univalent,ADJ,univalent,ADJ,99808
univalve,,univalve,NOUN,univalve,NOUN,99809
univariate,,univariate,VERB,univariate,VERB,99810
universal,adjective,universal,ADJ,universal,ADJ,99811
universalism,noun,universalism,NOUN,universalism,NOUN,99812
universalist,adjective,universalist,NOUN,universalist,NOUN,99813
universalistic,,universalistic,ADJ,universalistic,ADJ,99814
universality,noun,universality,NOUN,universality,NOUN,99815
universalize,,universalize,VERB,universalize,VERB,99816
universally,adverb,universally,ADV,universally,ADV,99817
universals,noun,universal,NOUN,universal,NOUN,99818
universe,noun,universe,NOUN,universe,NOUN,99819
universes,noun,universe,NOUN,universe,NOUN,99820
universities,noun,university,NOUN,university,NOUN,99821
university,noun,university,NOUN,university,NOUN,99822
university's,,university's,X,university's,X,99823
univocal,adjective,univocal,ADJ,univocal,ADJ,99824
univocally,,univocally,ADV,univocally,ADV,99825
unjacketed,,unjacketed,ADJ,unjacketed,ADJ,99826
UNJACKETED,,UNJACKETED,PROPN,UNJACKETED,PROPN,99827
unjust,adjective,unjust,ADJ,unjust,ADJ,99828
unjustifiable,adjective,unjustifiable,ADJ,unjustifiable,ADJ,99829
unjustifiably,adverb,unjustifiably,ADV,unjustifiably,ADV,99830
unjustified,adjective,unjustified,ADJ,unjustified,ADJ,99831
unjustly,adverb,unjustly,ADV,unjustly,ADV,99832
unjustness,,unjustness,ADJ,unjustness,ADJ,99833
unkempt,adjective,unkempt,VERB,unkempt,VERB,99834
unkemptly,,unkemptly,ADV,unkemptly,ADV,99835
unkemptness,,unkemptness,ADJ,unkemptness,ADJ,99836
unkind,adjective,unkind,VERB,unkind,VERB,99837
unkinder,,unkinder,NOUN,unkinder,NOUN,99838
unkindest,adjective,unkind,ADJ,unkind,ADJ,99839
unkindly,adverb,unkindly,ADV,unkindly,ADV,99840
unkindness,noun,unkindness,ADJ,unkindness,ADJ,99841
unknot,verb,unknot,ADV,unknot,ADV,99842
unknotted,adjective,unknotte,VERB,unknotte,VERB,99843
unknowable,adjective,unknowable,ADJ,unknowable,ADJ,99844
unknowably,,unknowably,ADV,unknowably,ADV,99845
unknowing,adjective,unknowe,VERB,unknowe,VERB,99846
unknowingly,adverb,unknowingly,ADV,unknowingly,ADV,99847
unknowingness,noun,unknowingness,NOUN,unknowingness,NOUN,99848
unknowledgeable,,unknowledgeable,ADJ,unknowledgeable,ADJ,99849
unknown,adjective,unknown,ADJ,unknown,ADJ,99850
unknowns,noun,unknown,NOUN,unknown,NOUN,99851
unlabeled,,unlabele,VERB,unlabele,VERB,99852
unlabored,,unlabore,VERB,unlabore,VERB,99853
unlace,verb,unlace,VERB,unlace,VERB,99854
unlaced,,unlaced,ADJ,unlaced,ADJ,99855
unlacing,,unlace,VERB,unlace,VERB,99856
unlade,,unlade,PROPN,unlade,PROPN,99857
unladylike,adjective,unladylike,ADJ,unladylike,ADJ,99858
unlamented,adjective,unlamented,ADJ,unlamented,ADJ,99859
unlash,,unlash,NOUN,unlash,NOUN,99860
unlashed,,unlash,VERB,unlash,VERB,99861
UNLASHED,,UNLASHED,NOUN,UNLASHED,NOUN,99862
unlatch,,unlatch,ADV,unlatch,ADV,99863
unlaundered,,unlaundere,VERB,unlaundere,VERB,99864
UNLAUNDERED,,UNLAUNDERED,PROPN,UNLAUNDERED,PROPN,99865
unlawful,adjective,unlawful,ADJ,unlawful,ADJ,99866
unlawfully,adverb,unlawfully,ADV,unlawfully,ADV,99867
unlawfulness,,unlawfulness,NOUN,unlawfulness,NOUN,99868
unleaded,adjective,unleade,VERB,unleade,VERB,99869
unlearn,verb,unlearn,VERB,unlearn,VERB,99870
unlearned,adjective,unlearn,VERB,unlearn,VERB,99871
unlearning,adjective,unlearn,VERB,unlearn,VERB,99872
unlearns,,unlearn,NOUN,unlearn,NOUN,99873
unlearnt,,unlearnt,ADJ,unlearnt,ADJ,99874
unleash,verb,unleash,VERB,unleash,VERB,99875
unleashed,verb,unleashed,ADJ,unleashed,ADJ,99876
unleashes,verb,unleash,VERB,unleash,VERB,99877
unleashing,verb,unleash,VERB,unleash,VERB,99878
unleavened,adjective,unleavene,VERB,unleavene,VERB,99879
unless,preposition,unless,SCONJ,unless,SCONJ,99880
unlettered,adjective,unlettere,VERB,unlettere,VERB,99881
unlevel,adjective,unlevel,VERB,unlevel,VERB,99882
unleveled,,unleveled,ADJ,unleveled,ADJ,99883
UNLEVELED,,unleveled,ADJ,unleveled,ADJ,99884
unlicensed,adjective,unlicensed,ADJ,unlicensed,ADJ,99885
unlighted,,unlighte,VERB,unlighte,VERB,99886
unlikable,adjective,unlikable,ADJ,unlikable,ADJ,99887
unlike,preposition,unlike,ADP,unlike,ADP,99888
unlikeable,adjective,unlikeable,ADJ,unlikeable,ADJ,99889
unlikelier,,unlikelier,ADJ,unlikelier,ADJ,99890
unlikeliest,adjective,unlikeliest,ADJ,unlikeliest,ADJ,99891
unlikelihood,noun,unlikelihood,ADJ,unlikelihood,ADJ,99892
unlikeliness,,unlikeliness,NOUN,unlikeliness,NOUN,99893
unlikely,adjective,unlikely,ADJ,unlikely,ADJ,99894
unlikeness,,unlikeness,VERB,unlikeness,VERB,99895
unlimber,,unlimber,NOUN,unlimber,NOUN,99896
unlimited,adjective,unlimited,ADJ,unlimited,ADJ,99897
unlimitedly,,unlimitedly,ADV,unlimitedly,ADV,99898
unlined,adjective,unlined,ADJ,unlined,ADJ,99899
unlink,,unlink,NOUN,unlink,NOUN,99900
unlinked,adjective,unlinked,ADJ,unlinked,ADJ,99901
unlisted,adjective,unlisted,ADJ,unlisted,ADJ,99902
unlit,adjective,unlit,ADJ,unlit,ADJ,99903
unliterary,,unliterary,ADJ,unliterary,ADJ,99904
unlivable,adjective,unlivable,ADJ,unlivable,ADJ,99905
unlived,adjective,unlive,VERB,unlive,VERB,99906
unload,verb,unload,NOUN,unload,NOUN,99907
unloaded,adjective,unload,VERB,unload,VERB,99908
unloader,,unloader,ADJ,unloader,ADJ,99909
unloaders,,unloader,NOUN,unloader,NOUN,99910
unloading,verb,unload,VERB,unload,VERB,99911
unloads,verb,unload,NOUN,unload,NOUN,99912
unlock,verb,unlock,VERB,unlock,VERB,99913
unlocked,verb,unlocked,ADJ,unlocked,ADJ,99914
unlocking,verb,unlock,VERB,unlock,VERB,99915
unlocks,verb,unlock,NOUN,unlock,NOUN,99916
unlogged,,unlogged,ADJ,unlogged,ADJ,99917
unlooked,,unlooked,ADJ,unlooked,ADJ,99918
unloose,verb,unloose,ADJ,unloose,ADJ,99919
unloosed,,unloosed,ADJ,unloosed,ADJ,99920
unloosen,verb,unloosen,ADJ,unloosen,ADJ,99921
unloosened,,unloosened,ADJ,unloosened,ADJ,99922
unloosening,,unloosen,VERB,unloosen,VERB,99923
unloosens,,unloosen,NOUN,unloosen,NOUN,99924
unlooses,,unloose,VERB,unloose,VERB,99925
unloosing,,unloose,VERB,unloose,VERB,99926
unlovable,adjective,unlovable,ADJ,unlovable,ADJ,99927
unloved,adjective,unlove,VERB,unlove,VERB,99928
unlovely,adjective,unlovely,ADV,unlovely,ADV,99929
unloving,adjective,unlove,VERB,unlove,VERB,99930
unluckily,adverb,unluckily,ADV,unluckily,ADV,99931
unluckiness,noun,unluckiness,ADJ,unluckiness,ADJ,99932
unlucky,adjective,unlucky,ADJ,unlucky,ADJ,99933
unmade,adjective,unmade,VERB,unmade,VERB,99934
unmagnified,,unmagnified,ADJ,unmagnified,ADJ,99935
unmaintained,adjective,unmaintaine,VERB,unmaintaine,VERB,99936
unmake,verb,unmake,VERB,unmake,VERB,99937
unmalicious,,unmalicious,ADJ,unmalicious,ADJ,99938
unman,,unman,ADJ,unman,ADJ,99939
unmanageable,adjective,unmanageable,ADJ,unmanageable,ADJ,99940
unmanageably,,unmanageably,ADV,unmanageably,ADV,99941
unmanaged,adjective,unmanage,VERB,unmanage,VERB,99942
unmanliness,,unmanliness,ADJ,unmanliness,ADJ,99943
unmanly,adjective,unmanly,ADV,unmanly,ADV,99944
unmanned,adjective,unmanned,ADJ,unmanned,ADJ,99945
unmannered,,unmannered,ADJ,unmannered,ADJ,99946
unmannerly,adjective,unmannerly,ADV,unmannerly,ADV,99947
unmanning,,unman,VERB,unman,VERB,99948
unmans,,unman,VERB,unman,VERB,99949
unmantle,,unmantle,VERB,unmantle,VERB,99950
unmanufactured,,unmanufacture,VERB,unmanufacture,VERB,99951
unmapped,adjective,unmappe,VERB,unmappe,VERB,99952
unmarked,adjective,unmarke,VERB,unmarke,VERB,99953
unmarketable,adjective,unmarketable,ADJ,unmarketable,ADJ,99954
unmarred,adjective,unmarred,VERB,unmarred,VERB,99955
unmarriageable,adjective,unmarriageable,ADJ,unmarriageable,ADJ,99956
unmarried,adjective,unmarried,ADJ,unmarried,ADJ,99957
unmask,verb,unmask,VERB,unmask,VERB,99958
unmasked,adjective,unmasked,ADJ,unmasked,ADJ,99959
unmasking,verb,unmask,VERB,unmask,VERB,99960
unmasks,verb,unmask,VERB,unmask,VERB,99961
unmatchable,adjective,unmatchable,ADJ,unmatchable,ADJ,99962
unmatched,adjective,unmatched,ADJ,unmatched,ADJ,99963
unmated,,unmated,ADJ,unmated,ADJ,99964
unmeaning,adjective,unmeaning,ADJ,unmeaning,ADJ,99965
unmeant,,unmeant,ADJ,unmeant,ADJ,99966
unmeasured,,unmeasured,ADJ,unmeasured,ADJ,99967
unmediated,adjective,unmediated,ADJ,unmediated,ADJ,99968
unmeet,,unmeet,ADJ,unmeet,ADJ,99969
unmelodic,,unmelodic,ADJ,unmelodic,ADJ,99970
unmelodious,,unmelodious,ADJ,unmelodious,ADJ,99971
unmemorable,adjective,unmemorable,ADJ,unmemorable,ADJ,99972
unmentionable,adjective,unmentionable,ADJ,unmentionable,ADJ,99973
unmentionables,noun,unmentionable,NOUN,unmentionable,NOUN,99974
unmentionably,,unmentionably,ADV,unmentionably,ADV,99975
unmentioned,adjective,unmentione,VERB,unmentione,VERB,99976
unmerciful,adjective,unmerciful,ADJ,unmerciful,ADJ,99977
unmercifully,adverb,unmercifully,ADV,unmercifully,ADV,99978
unmerge,,unmerge,VERB,unmerge,VERB,99979
unmerged,,unmerge,VERB,unmerge,VERB,99980
unmerited,,unmerite,VERB,unmerite,VERB,99981
unmeritorious,,unmeritorious,ADJ,unmeritorious,ADJ,99982
UNMESHED,,unmeshe,VERB,unmeshe,VERB,99983
unmet,adjective,unmet,ADJ,unmet,ADJ,99984
unmetered,,unmetered,ADJ,unmetered,ADJ,99985
unmethodical,,unmethodical,ADJ,unmethodical,ADJ,99986
unmethodically,,unmethodically,ADV,unmethodically,ADV,99987
unmilitary,,unmilitary,NOUN,unmilitary,NOUN,99988
unmindful,,unmindful,ADJ,unmindful,ADJ,99989
unmindfully,,unmindfully,ADV,unmindfully,ADV,99990
unmingled,,unmingled,ADJ,unmingled,ADJ,99991
unmissed,adjective,unmissed,ADJ,unmissed,ADJ,99992
unmistakable,adjective,unmistakable,ADJ,unmistakable,ADJ,99993
unmistakably,adverb,unmistakably,ADV,unmistakably,ADV,99994
unmistaken,,unmistaken,VERB,unmistaken,VERB,99995
unmitigated,adjective,unmitigated,ADJ,unmitigated,ADJ,99996
unmitigatedly,adjective,unmitigatedly,ADV,unmitigatedly,ADV,99997
unmixable,,unmixable,ADJ,unmixable,ADJ,99998
unmixed,adjective,unmixe,VERB,unmixe,VERB,99999
unmodified,adjective,unmodified,ADJ,unmodified,ADJ,100000
unmold,,unmold,ADV,unmold,ADV,100001
unmolded,,unmolde,VERB,unmolde,VERB,100002
unmolested,adjective,unmoleste,VERB,unmoleste,VERB,100003
unmonitored,adjective,unmonitored,VERB,unmonitored,VERB,100004
unmoor,,unmoor,PROPN,unmoor,PROPN,100005
unmoored,,unmoored,ADJ,unmoored,ADJ,100006
unmoral,,unmoral,ADJ,unmoral,ADJ,100007
unmorally,,unmorally,ADV,unmorally,ADV,100008
unmotivated,adjective,unmotivated,VERB,unmotivated,VERB,100009
unmovable,,unmovable,ADJ,unmovable,ADJ,100010
unmoved,adjective,unmove,VERB,unmove,VERB,100011
unmoving,adjective,unmove,VERB,unmove,VERB,100012
unmurmuring,,unmurmuring,NOUN,unmurmuring,NOUN,100013
unmusical,adjective,unmusical,ADJ,unmusical,ADJ,100014
unmusically,,unmusically,ADV,unmusically,ADV,100015
unnamable,,unnamable,ADJ,unnamable,ADJ,100016
unnameable,adjective,unnameable,ADJ,unnameable,ADJ,100017
unnamed,adjective,unnamed,ADJ,unnamed,ADJ,100018
unnatural,adjective,unnatural,ADJ,unnatural,ADJ,100019
unnaturally,adverb,unnaturally,ADV,unnaturally,ADV,100020
unnaturalness,,unnaturalness,ADJ,unnaturalness,ADJ,100021
unnecessarily,adverb,unnecessarily,ADV,unnecessarily,ADV,100022
unnecessary,adjective,unnecessary,ADJ,unnecessary,ADJ,100023
unneeded,adjective,unneede,VERB,unneede,VERB,100024
unnerve,verb,unnerve,VERB,unnerve,VERB,100025
unnerved,adjective,unnerved,ADJ,unnerved,ADJ,100026
unnerves,verb,unnerve,NOUN,unnerve,NOUN,100027
unnerving,adjective,unnerve,VERB,unnerve,VERB,100028
UNNNT,,UNNNT,PROPN,UNNNT,PROPN,100029
unnoted,,unnoted,ADJ,unnoted,ADJ,100030
unnoticeable,adjective,unnoticeable,ADJ,unnoticeable,ADJ,100031
unnoticeably,,unnoticeably,ADV,unnoticeably,ADV,100032
unnoticed,adjective,unnoticed,ADJ,unnoticed,ADJ,100033
unnoticing,,unnotice,VERB,unnotice,VERB,100034
unnourished,,unnourished,ADJ,unnourished,ADJ,100035
unnumbered,adjective,unnumbere,VERB,unnumbere,VERB,100036
uno,name,uno,NOUN,uno,NOUN,100037
UNO'S,,uno's,VERB,UNO'S,VERB,100038
unobedient,,unobedient,NOUN,unobedient,NOUN,100039
unobjectionable,,unobjectionable,ADJ,unobjectionable,ADJ,100040
unobjectionably,,unobjectionably,ADV,unobjectionably,ADV,100041
unobligated,,unobligate,VERB,unobligate,VERB,100042
unobservable,adjective,unobservable,ADJ,unobservable,ADJ,100043
unobservant,adjective,unobservant,ADJ,unobservant,ADJ,100044
