idx,Word,Lemma,PC1_n8,PC2_n8,PC3_n8,PC4_n8,PC5_n8,PC6_n8,PC7_n8,PC8_n8
45701,hinds,hind,1.7769571897200376,0.5992893920106204,-0.8774545545853493,0.4025247620369326,-1.203303132105565,-0.22174429369772922,-1.5254208389138693,-0.10055604512880027
45710,hinge,hinge,-1.0532738256362515,-0.019783126834649185,-1.8169637307947462,1.2236823500130016,-0.4574329184759646,0.1301034066107707,-0.4067889185569218,0.3690009420565804
45711,hinged,hinge,-0.9352559103629762,0.14141647787114092,-1.7145644805166065,0.6550001145651578,0.10128414888710824,0.8029679755348503,-0.6513501314232756,-0.6312734966521018
45712,hinges,hinge,-0.9570346276186597,-0.1590924888096269,-1.4774743454189536,1.076062065106116,-0.34529576621028374,0.12800935798604804,-0.042397007190796525,-0.28839959421332
45713,hinging,hinge,-1.0532738256362515,-0.019783126834649185,-1.8169637307947462,1.2236823500130016,-0.4574329184759646,0.1301034066107707,-0.4067889185569218,0.3690009420565804
45719,hint,hint,-0.1576024621798456,1.0596535499548831,0.22972278347910316,2.121456350825372,-0.4385970084411474,0.06024552387396744,0.3790116316139063,0.15943483306970885
45720,hinted,hint,-2.028740468639641,0.6464651824930177,0.058985356376623964,0.2638826982212956,-0.5644272983163368,0.9293410509383839,-0.1531633380712892,0.08458275817568395
45724,hinting,hint,-1.5189017280475456,0.998801413777047,0.0496632886626156,1.0455668270472789,-0.46447535309051735,0.2261459367415861,-0.28787115584380946,-0.675153897457986
45726,hints,hint,-0.4514753507549544,0.35787707541623665,0.24966722779496128,1.9561683659419415,-0.07915836627606523,0.5445512918499793,0.32516760170657305,-0.0741786833088056
45727,hip,hip,0.5893833659632061,0.3835764729398123,-0.6424452644099189,0.6507566727838731,-0.7593312523916392,0.7718805363762467,-1.3960558698462828,1.5739935179423656
45734,hipped,hip,0.5893833659632061,0.3835764729398123,-0.6424452644099189,0.6507566727838731,-0.7593312523916392,0.7718805363762467,-1.3960558698462828,1.5739935179423656
45737,hipping,hip,0.5893833659632061,0.3835764729398123,-0.6424452644099189,0.6507566727838731,-0.7593312523916392,0.7718805363762467,-1.3960558698462828,1.5739935179423656
45751,hips,hip,1.8746827057815174,0.31919050685743,-0.8802543795641768,0.846008946484403,-1.1815633732479331,1.1390106182566666,-2.5991071684870404,0.6205542986711461
45760,hire,hire,-1.3387940661637874,-0.43444120233930933,-0.16078857528732474,-1.240266497105111,-0.9327426145872255,1.3249070535492706,1.2265787278099864,0.8723645069266017
45761,hired,hire,-1.537202598372896,-0.057830057691686004,-0.10452964984291133,-2.028057311982467,0.1980367937851426,1.7095022992547297,0.7541799662791693,-0.49124068764714357
45765,hires,hire,-1.2308092609418346,-0.9762267033700075,-0.15201339127519206,-0.5579916537149502,0.0989184288893591,1.595939659009135,0.9517508107346442,1.0489984126689014
45768,hiring,hire,-1.2586990450233368,-0.6820101783262659,-0.020025190380479133,-0.8197153394943788,-0.7736315463739508,0.7809264557503378,0.11054264673961245,0.9827081279173333
45780,hiss,hiss,1.7184216893224105,1.5512108797534347,-0.15565008918877188,1.3052925825037036,-0.9229030394926457,-0.7230322388617126,-1.1849502460259442,-0.8665694896454416
45781,hissed,hiss,0.8623526941139418,2.693653536290367,0.7677275268513966,-0.2965376544639029,-1.5320593156310218,0.6672420386792154,-1.0878103265452208,-2.301819832417478
45805,historic,historic,-0.6142551172903459,-0.7410487388557494,0.42465618798855015,-0.6823687017657564,2.8703831182214254,-0.6063115579069575,-0.36434808658037665,1.0015051414417924
45806,historical,historical,-0.5014504522559149,-1.596423091825455,0.7741757631956007,0.7510888742158377,2.012020735644233,-0.13529804840943535,0.12234764988102699,-0.596316015456239
45818,history,history,-0.9148495996472663,-0.7622551689349141,1.0614289859268506,0.5489256666526272,1.4387957194347707,0.008052890917276904,-0.33905606330618493,1.2196609691327847
45822,hit,hit,-1.1356591523994708,1.9338631968141209,-1.9033725190791182,-1.638402065196862,0.032026185161270655,-0.8432981874774738,-0.3838273832523546,0.9928242236570441
45826,hitched,hitch,-0.1425928348494067,1.3879670146848169,0.2142385228188042,-1.1660591419316888,0.6944732127877514,0.25518184080895306,0.4297969893934949,0.07995591066587983
