F1_n8,F2_n8,F3_n8,F4_n8,F5_n8,F6_n8,F7_n8,F8_n8
0.004433919284583632,0.9769976984395717,-0.38604798406592084,0.20526391202857144,0.9633253052818285,-0.6695640835269786,1.09940248660648,-0.48745325849033144
-0.04572257368047286,1.3034667759129654,-0.24442600148445595,0.23737966980729985,1.055184969446147,-0.5052646767804911,-0.4165090577990026,-0.6502186780435234
0.8950014620745548,0.06896125197638442,-0.025540888686803962,-0.4148441173990506,-1.1100083556428235,-1.30880490698431,0.9341316345579859,-0.17438666881709236
0.9157336806468586,0.2831944702435975,-0.006616584065319137,-0.4545716477756247,-1.0301618521518103,-1.3144141079365992,0.8250742887031897,-0.35917290982949
1.137990998207356,0.836628594530958,-0.11866339749401257,0.11919721612879013,0.4818436848703338,-1.2022080216672508,-1.055547028416046,-0.27572191070317353
0.9374853490351878,0.6670998639428605,0.3272281526926256,-0.10051690320255818,0.47442834380249405,-1.4860840517210498,0.4251562319449624,-0.3642597051111213
-1.616339544709487,1.9723849098271828,-0.08185410561748799,0.07429228408755414,0.43192948469752396,-0.3632291405409777,0.20138177445013278,0.15340072479779998
-1.017006898171314,1.6427356978022398,-0.005121673660396961,-0.05969361699707488,1.0583405328263789,-0.3787883700543284,0.25980323365748986,-0.1557681546936174
-1.0403572020381828,2.0999166099513595,0.00995611955156747,-0.0533655473820355,0.7859797732443284,-0.31444644809556643,-0.6438299301915461,-0.42667275440868596
-0.2739707567739664,0.712236826781904,-0.14260740748639741,-0.13578091172307813,0.7192827897764461,-0.8331546613230999,1.2471487912523773,-0.6897245896211078
-0.33598057666512965,0.8743637867645064,-0.12189179782070413,-0.09679126508662377,0.8699772918385826,-0.8443967254128519,-0.7057414580171397,-0.7771496603265577
-1.371635075165212,0.2069877362713547,0.12925580161642408,-1.0645586340210473,-0.6291343013259044,-0.23572765255712572,0.43954984919230217,-0.6876806637524095
0.89170396493251,0.20445235389709876,-0.936640643917234,0.11270013736212396,-0.9700572739517284,0.1045350732971011,1.272048053414967,0.8744296046055411
0.8268233907973355,0.757497307643721,-0.9297069732875135,0.19433903131469893,-1.0277343180495644,0.24919553751880205,1.0742270875885114,0.2778327147292446
0.8122271029409832,0.5172943848272195,0.7986873933985978,-1.1294330837052624,-0.9155677589701342,-0.3988327072866131,1.7038043783522907,-0.34542608072518344
0.38308162797072903,0.4529925627176709,0.9241971494865904,-0.9381400868393169,-0.4188721241705862,-1.793244686544528,0.6838061387326593,-0.5866004940211903
-1.1399404072973462,1.7062235127512533,0.7258815048254237,-0.031825404229117595,0.8374688757018189,-1.4889192194955634,0.9666916983231799,-0.4265864757994479
-1.160474720859509,1.967092889072304,0.8009981271081321,-0.0021006453578494093,0.6927011692469296,-1.4882478482859332,0.7816785346143459,-0.5101962848100914
0.7863436284719207,0.7320654545209959,0.3567875101622634,-0.638420707151588,0.15762148148526484,-0.17417042283665193,1.2792449167211897,-0.6851477614196817
